,date,accuracy,weighted_accuracy,accuracy_home,accuracy_draw,accuracy_away,macro_avg_precision,micro_avg_precision,weighted_precision,precision_home,precision_draw,precision_away,macro_avg_recall,micro_avg_recall,weighted_recall,recall_home,recall_draw,recall_away,macro_avg_f_mesure,micro_avg_f_mesure,weighted_f_mesure,f_mesure_home,f_mesure_draw,f_mesure_away,log_loss,loss_home,loss_draw,loss_away,mse_loss,ECE,ECE_home,ECE_draw,ECE_away,home_ECE_y,draw_ECE_y,away_ECE_y,home_ECE_p,draw_ECE_p,away_ECE_p,home_ECE_size,draw_ECE_size,away_ECE_size
0,2010-01-02,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.4,0.3333333333333333,0.5,0.0,0.0,1.151269110644814,0.3974333333333333,0.22516666666666665,0.13333333333333333,0.25197777777777774,0.3733333333333333,0.6166666666666666,0.21,0.29333333333333333,"[0, 0, 1.0, 0, 0, 1.0, 0.0, 0, 0, 0]","[0, 0.0, 0.5, 0, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0, 0, 0, 0.0, 0, 0, 0, 0]","[0, 0, 0.23, 0, 0, 0.55, 0.63, 0, 0, 0]","[0, 0.17, 0.27, 0, 0, 0, 0, 0, 0, 0]","[0, 0.14, 0, 0, 0, 0.6, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 1, 0, 0, 0, 0]"
1,2010-01-03,0.5,0.6,0.6,0.6,0.8,0.20833333333333334,0.5,0.375,0.625,0.0,0.0,0.2777777777777778,0.5,0.5,0.8333333333333334,0.0,0.0,0.2380952380952381,0.6666666666666666,0.42857142857142855,0.7142857142857143,0.0,0.0,1.0097854265515291,0.25125999999999993,0.25882,0.11393999999999997,0.2080066666666666,0.22266666666666665,0.226,0.15399999999999994,0.28800000000000003,"[0, 0.0, 1.0, 0, 0.5, 1.0, 0.5, 0, 0, 0]","[0, 0.3333333333333333, 0.3333333333333333, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0, 0, 0]","[0, 0.15, 0.23, 0, 0.4775, 0.53, 0.655, 0, 0, 0]","[0, 0.19000000000000003, 0.25833333333333336, 0.34, 0, 0, 0, 0, 0, 0]","[0, 0.14, 0.24333333333333332, 0.37, 0, 0.6, 0.62, 0, 0, 0]","[0, 1, 1, 0, 4, 2, 2, 0, 0, 0]","[0, 3, 6, 1, 0, 0, 0, 0, 0, 0]","[0, 4, 3, 1, 0, 1, 1, 0, 0, 0]"
2,2010-01-04,0.5,0.6,0.6,0.6,0.8,0.20833333333333334,0.5,0.375,0.625,0.0,0.0,0.2777777777777778,0.5,0.5,0.8333333333333334,0.0,0.0,0.2380952380952381,0.6666666666666666,0.42857142857142855,0.7142857142857143,0.0,0.0,1.0097854265515291,0.25125999999999993,0.25882,0.11393999999999997,0.2080066666666666,0.22266666666666665,0.226,0.15399999999999994,0.28800000000000003,"[0, 0.0, 1.0, 0, 0.5, 1.0, 0.5, 0, 0, 0]","[0, 0.3333333333333333, 0.3333333333333333, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0, 0, 0]","[0, 0.15, 0.23, 0, 0.4775, 0.53, 0.655, 0, 0, 0]","[0, 0.19000000000000003, 0.25833333333333336, 0.34, 0, 0, 0, 0, 0, 0]","[0, 0.14, 0.24333333333333332, 0.37, 0, 0.6, 0.62, 0, 0, 0]","[0, 1, 1, 0, 4, 2, 2, 0, 0, 0]","[0, 3, 6, 1, 0, 0, 0, 0, 0, 0]","[0, 4, 3, 1, 0, 1, 1, 0, 0, 0]"
3,2010-01-05,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.8181818181818182,0.2222222222222222,0.5454545454545454,0.4242424242424242,0.6666666666666666,0.0,0.0,0.2857142857142857,0.5454545454545454,0.5454545454545454,0.8571428571428571,0.0,0.0,0.25,0.75,0.4772727272727273,0.75,0.0,0.0,0.9990411258908247,0.26006363636363633,0.24519090909090913,0.10972727272727271,0.20499393939393937,0.21818181818181814,0.2590909090909091,0.10999999999999996,0.2854545454545454,"[0, 0.0, 1.0, 0, 0.6, 1.0, 0.5, 0, 0, 0]","[0, 0.3333333333333333, 0.3333333333333333, 0.5, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0, 0, 0]","[0, 0.15, 0.23, 0, 0.46399999999999997, 0.53, 0.655, 0, 0, 0]","[0, 0.19000000000000003, 0.25833333333333336, 0.335, 0, 0, 0, 0, 0, 0]","[0, 0.14, 0.2475, 0.37, 0, 0.6, 0.62, 0, 0, 0]","[0, 1, 1, 0, 5, 2, 2, 0, 0, 0]","[0, 3, 6, 2, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 0, 1, 1, 0, 0, 0]"
4,2010-01-06,0.47619047619047616,0.6145124716553287,0.5238095238095238,0.7142857142857143,0.7142857142857143,0.25980392156862747,0.47619047619047616,0.32492997198879553,0.5294117647058824,0.0,0.25,0.35606060606060613,0.47619047619047616,0.4761904761904762,0.8181818181818182,0.0,0.25,0.2976190476190476,0.625,0.3843537414965986,0.6428571428571428,0.0,0.25,0.9905319532495942,0.24457619047619047,0.2079619047619048,0.15285238095238096,0.20179682539682542,0.1257142857142857,0.13666666666666666,0.06857142857142853,0.17190476190476192,"[0, 0.0, 0.5, 1.0, 0.4, 0.75, 0.6666666666666666, 0, 0, 0]","[0, 0.2, 0.3333333333333333, 0.25, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.14285714285714285, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0, 0, 0]","[0, 0.15, 0.225, 0.31, 0.454, 0.525, 0.6533333333333333, 0, 0, 0]","[0, 0.168, 0.2566666666666667, 0.34, 0, 0, 0, 0, 0, 0]","[0, 0.15666666666666665, 0.2414285714285714, 0.35333333333333333, 0.4333333333333333, 0.6, 0.62, 0, 0, 0]","[0, 1, 2, 1, 10, 4, 3, 0, 0, 0]","[0, 5, 12, 4, 0, 0, 0, 0, 0, 0]","[0, 6, 7, 3, 3, 1, 1, 0, 0, 0]"
5,2010-01-07,0.47619047619047616,0.6145124716553287,0.5238095238095238,0.7142857142857143,0.7142857142857143,0.25980392156862747,0.47619047619047616,0.32492997198879553,0.5294117647058824,0.0,0.25,0.35606060606060613,0.47619047619047616,0.4761904761904762,0.8181818181818182,0.0,0.25,0.2976190476190476,0.625,0.3843537414965986,0.6428571428571428,0.0,0.25,0.9905319532495942,0.24457619047619047,0.2079619047619048,0.15285238095238096,0.20179682539682542,0.1257142857142857,0.13666666666666666,0.06857142857142853,0.17190476190476192,"[0, 0.0, 0.5, 1.0, 0.4, 0.75, 0.6666666666666666, 0, 0, 0]","[0, 0.2, 0.3333333333333333, 0.25, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.14285714285714285, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0, 0, 0]","[0, 0.15, 0.225, 0.31, 0.454, 0.525, 0.6533333333333333, 0, 0, 0]","[0, 0.168, 0.2566666666666667, 0.34, 0, 0, 0, 0, 0, 0]","[0, 0.15666666666666665, 0.2414285714285714, 0.35333333333333333, 0.4333333333333333, 0.6, 0.62, 0, 0, 0]","[0, 1, 2, 1, 10, 4, 3, 0, 0, 0]","[0, 5, 12, 4, 0, 0, 0, 0, 0, 0]","[0, 6, 7, 3, 3, 1, 1, 0, 0, 0]"
6,2010-01-08,0.47619047619047616,0.6145124716553287,0.5238095238095238,0.7142857142857143,0.7142857142857143,0.25980392156862747,0.47619047619047616,0.32492997198879553,0.5294117647058824,0.0,0.25,0.35606060606060613,0.47619047619047616,0.4761904761904762,0.8181818181818182,0.0,0.25,0.2976190476190476,0.625,0.3843537414965986,0.6428571428571428,0.0,0.25,0.9905319532495942,0.24457619047619047,0.2079619047619048,0.15285238095238096,0.20179682539682542,0.1257142857142857,0.13666666666666666,0.06857142857142853,0.17190476190476192,"[0, 0.0, 0.5, 1.0, 0.4, 0.75, 0.6666666666666666, 0, 0, 0]","[0, 0.2, 0.3333333333333333, 0.25, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.14285714285714285, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0, 0, 0]","[0, 0.15, 0.225, 0.31, 0.454, 0.525, 0.6533333333333333, 0, 0, 0]","[0, 0.168, 0.2566666666666667, 0.34, 0, 0, 0, 0, 0, 0]","[0, 0.15666666666666665, 0.2414285714285714, 0.35333333333333333, 0.4333333333333333, 0.6, 0.62, 0, 0, 0]","[0, 1, 2, 1, 10, 4, 3, 0, 0, 0]","[0, 5, 12, 4, 0, 0, 0, 0, 0, 0]","[0, 6, 7, 3, 3, 1, 1, 0, 0, 0]"
7,2010-01-09,0.42857142857142855,0.600765306122449,0.5357142857142857,0.6428571428571429,0.6785714285714286,0.2333333333333333,0.42857142857142855,0.275,0.5,0.0,0.2,0.3376068376068376,0.42857142857142855,0.42857142857142855,0.8461538461538461,0.0,0.16666666666666666,0.2701298701298701,0.5454545454545454,0.3307977736549165,0.6285714285714286,0.0,0.1818181818181818,1.071656342526646,0.23991785714285713,0.23651785714285722,0.17150714285714289,0.2159809523809524,0.1276190476190476,0.12892857142857142,0.14321428571428574,0.11071428571428572,"[0, 0.0, 0.3333333333333333, 0.5, 0.4, 0.75, 0.4, 0.6666666666666666, 0, 0]","[0.0, 0.375, 0.35714285714285715, 0.25, 0.0, 0, 0, 0, 0, 0]","[0, 0.09090909090909091, 0.25, 0.25, 0.6666666666666666, 0.0, 0.0, 0, 0, 0]","[0, 0.15, 0.24, 0.325, 0.454, 0.525, 0.638, 0.7333333333333334, 0, 0]","[0.1, 0.15875, 0.26142857142857145, 0.34, 0.48, 0, 0, 0, 0, 0]","[0, 0.15454545454545457, 0.2425, 0.355, 0.4333333333333333, 0.6, 0.62, 0, 0, 0]","[0, 1, 3, 2, 10, 4, 5, 3, 0, 0]","[1, 8, 14, 4, 1, 0, 0, 0, 0, 0]","[0, 11, 8, 4, 3, 1, 1, 0, 0, 0]"
8,2010-01-10,0.5581395348837209,0.6911844240129801,0.6511627906976745,0.7441860465116279,0.7209302325581395,0.4936868686868687,0.5581395348837209,0.5251937984496124,0.6060606060606061,0.5,0.375,0.43333333333333335,0.5581395348837209,0.5581395348837209,0.9090909090909091,0.09090909090909091,0.3,0.40481740481740475,0.7741935483870968,0.48896839594514013,0.7272727272727273,0.15384615384615385,0.33333333333333326,0.9573956671788368,0.22037441860465126,0.18864651162790702,0.16225813953488374,0.19042635658914733,0.06620155038759691,0.08162790697674421,0.055348837209302316,0.061627906976744216,"[0, 0.0, 0.25, 0.5, 0.46153846153846156, 0.8333333333333334, 0.6, 0.6666666666666666, 0, 0]","[0.0, 0.2, 0.3, 0.2, 0.5, 0, 0, 0, 0, 0]","[0, 0.07142857142857142, 0.21428571428571427, 0.2857142857142857, 0.5, 0.5, 0.5, 0, 0, 0]","[0, 0.14333333333333334, 0.2475, 0.33999999999999997, 0.46076923076923076, 0.5316666666666666, 0.641, 0.7333333333333334, 0, 0]","[0.1, 0.14933333333333332, 0.265, 0.346, 0.45499999999999996, 0, 0, 0, 0, 0]","[0, 0.15642857142857144, 0.2435714285714286, 0.3471428571428571, 0.43749999999999994, 0.5700000000000001, 0.615, 0, 0, 0]","[0, 3, 4, 4, 13, 6, 10, 3, 0, 0]","[1, 15, 20, 5, 2, 0, 0, 0, 0, 0]","[0, 14, 14, 7, 4, 2, 2, 0, 0, 0]"
9,2010-01-11,0.5681818181818182,0.6973140495867768,0.6590909090909091,0.75,0.7272727272727273,0.49754901960784315,0.5681818181818182,0.5330882352941176,0.6176470588235294,0.5,0.375,0.43465085638998685,0.5681818181818182,0.5681818181818181,0.9130434782608695,0.09090909090909091,0.3,0.40800719748088166,0.7936507936507936,0.4993865783339467,0.7368421052631579,0.15384615384615385,0.33333333333333326,0.9427891916711293,0.2170227272727274,0.18509545454545462,0.15875454545454548,0.18695757575757585,0.06303030303030305,0.07681818181818184,0.04999999999999999,0.0622727272727273,"[0, 0.0, 0.25, 0.5, 0.46153846153846156, 0.8333333333333334, 0.6, 0.75, 0, 0]","[0.0, 0.1875, 0.3, 0.2, 0.5, 0, 0, 0, 0, 0]","[0.0, 0.07142857142857142, 0.21428571428571427, 0.2857142857142857, 0.5, 0.5, 0.5, 0, 0, 0]","[0, 0.14333333333333334, 0.2475, 0.33999999999999997, 0.46076923076923076, 0.5316666666666666, 0.641, 0.7325, 0, 0]","[0.1, 0.15125, 0.265, 0.346, 0.45499999999999996, 0, 0, 0, 0, 0]","[0.09, 0.15642857142857144, 0.2435714285714286, 0.3471428571428571, 0.43749999999999994, 0.5700000000000001, 0.615, 0, 0, 0]","[0, 3, 4, 4, 13, 6, 10, 4, 0, 0]","[1, 16, 20, 5, 2, 0, 0, 0, 0, 0]","[1, 14, 14, 7, 4, 2, 2, 0, 0, 0]"
