Selected_Features,accuracy,weighted_accuracy,accuracy_home,accuracy_draw,accuracy_away,macro_avg_recall,micro_avg_recall,weighted_recall,recall_home,recall_draw,recall_away,macro_avg_precision,micro_avg_precision,weighted_precision,precision_home,precision_draw,precision_away,macro_avg_f_mesure,micro_avg_f_mesure,weighted_f_mesure,f_mesure_home,f_mesure_draw,f_mesure_away,log_loss,loss_home,loss_draw,loss_away,mse,mse_home,mse_draw,mse_away,classwise_ECE,ECE_home,ECE_draw,ECE_away
home_defence_team_width_Wide,0.5224526600541027,0.6687224211122865,0.606311992786294,0.7347159603246167,0.7038773669972949,0.4548406022909681,0.5224526600541027,0.5224526600541027,0.8172656530039525,0.005966374269005847,0.5412897795999461,0.41837820579160984,0.5224526600541027,0.44247882558405693,0.5320623061763506,0.2236842105263158,0.49938810067216305,0.3914199396074635,0.7074699485422727,0.44108307299008487,0.6443560734011607,0.011363830468666595,0.5185399149525631,0.9779927927572689,0.3130735589547316,0.35571139195657975,0.30920784184595757,0.1943098602928089,0.2119596344512745,0.19108100202590889,0.1798889444012434,0.025715431221746493,0.02629591069130751,0.025111475342911433,0.025738907631020536
away_players,0.5224526600541027,0.6687513670021733,0.6064923354373308,0.7345356176735798,0.7038773669972949,0.45493900423182065,0.5224526600541027,0.5224526600541027,0.8168719522165508,0.005308479532163743,0.5426365809467474,0.4161557368396994,0.5224526600541027,0.4406710368776185,0.5322075727708515,0.21666666666666665,0.49959297108157996,0.3912813831255774,0.7074699485422727,0.4409595382149584,0.6443489777020937,0.01014851596758012,0.5193466557070586,0.9779927927772153,0.3133966340371025,0.35572451884822953,0.3088716398918834,0.19431190401554915,0.21197520160067235,0.19108330838575513,0.1798772020602199,0.025690321159438662,0.026032546982418737,0.02562152756874848,0.025416888927148766
away_chance_creation_crossing_Normal,0.5219116321009919,0.6683536049422668,0.60595130748422,0.7347159603246167,0.703155996393147,0.4545474435066296,0.5219116321009919,0.5219116321009919,0.8155980345220127,0.005966374269005847,0.5420779217288703,0.41800812897316053,0.5219116321009919,0.4421006890364508,0.5317892835232546,0.2236842105263158,0.49855089286991133,0.39118771324937895,0.7064621721744377,0.44074956841939283,0.6436505481974729,0.011363830468666595,0.5185487610819977,0.9780569417157423,0.3133584158676676,0.3560387505973294,0.3086597752507453,0.1943197272484653,0.21195764505608827,0.19111007802704677,0.1798914586622608,0.02519104495994351,0.025641874120061792,0.02419697156561552,0.025734289194153222
glicko2_rd_away_before,0.5220919747520288,0.6684189771205507,0.605770964833183,0.7348963029756538,0.703516681695221,0.45460192283993983,0.5220919747520288,0.5220919747520288,0.8163869922264103,0.005308479532163743,0.5421102967612452,0.41862503752698305,0.5220919747520288,0.4425771265931024,0.531637864980065,0.225,0.4992372476008839,0.3909684377935358,0.7067833228778733,0.4405867881170119,0.6437766260731864,0.010195099818511796,0.5189335874889094,0.9781051667126948,0.3133799956848555,0.35628353621668707,0.30844163481115217,0.1943271201824305,0.21195473207950685,0.19115114542671527,0.17987548304106943,0.026055413154792838,0.02664270345884199,0.025691488304672515,0.025832047700864023
home_starting_xi_average_age,0.5224526600541028,0.6686424133717003,0.605770964833183,0.7348963029756538,0.7042380522993688,0.4547810925321576,0.5224526600541028,0.5224526600541028,0.8177126434319879,0.005308479532163743,0.541322154632321,0.4188790771870912,0.5224526600541028,0.4428442516130346,0.5316591416186597,0.225,0.499978089942614,0.3911130423855095,0.7074931295381989,0.440806050487678,0.6441976667590421,0.010195099818511796,0.5189463605789748,0.9781254900528291,0.3132788089695042,0.3563131683599831,0.3085335127233418,0.19433530348927025,0.21197813060737566,0.19114031291658046,0.1798874669438546,0.025860903176261267,0.026279436791453538,0.025705777438818588,0.02559749529851168
home_whole_team_average_age,0.5231740306582507,0.6691325420914707,0.6061316501352569,0.7352569882777278,0.7049594229035167,0.45577662435228294,0.5231740306582507,0.5231740306582507,0.8177126434319879,0.006002923976608187,0.5436143056482527,0.43226588547891076,0.5231740306582507,0.453430855131301,0.5318336821086472,0.2633333333333333,0.5016306409947517,0.39232307413534645,0.7087686313654273,0.44178969599862405,0.6443377405288114,0.011588441338941834,0.5210430405382861,0.9782027358396697,0.3131239299378968,0.35645997841685767,0.3086188274849151,0.19434538648643035,0.2119481696446388,0.1911801136047057,0.17990787620994664,0.0275953840455223,0.027203520823443694,0.02826563311700906,0.02731699819611414
away_chance_creation_passing_Risky,0.5238954012623986,0.6697044673427754,0.6072137060414788,0.7348963029756538,0.7056807935076645,0.4563477112179754,0.5238954012623986,0.5238954012623986,0.8184475477744899,0.00533625730994152,0.545259328569495,0.4145485963810224,0.5238954012623986,0.4391783038400253,0.5326929536821682,0.20833333333333331,0.5026195021275658,0.39256824414259534,0.7101119755440359,0.4421836779285636,0.6452042614050447,0.01024914089347079,0.5222513301292705,0.978000657383167,0.31263478245667997,0.35634606946417857,0.3090198054623086,0.19430756551858688,0.21188553189902204,0.1912373999252344,0.17979976473150422,0.02699171868194975,0.026445560960805435,0.02758954747371173,0.02694004761133208
away_chance_creation_passing_Safe,0.5244364292155094,0.6701806109696793,0.6082957619477007,0.7348963029756538,0.7056807935076647,0.45661361599025263,0.5244364292155094,0.5244364292155094,0.8204693413521316,0.004678362573099415,0.5446931440455269,0.4135842259604428,0.5244364292155094,0.4385084056038996,0.5334528125104362,0.20476190476190476,0.5025379606089874,0.3924489634148648,0.7111059259846542,0.44227228574550886,0.6463811095142352,0.009038449069571419,0.5219273316607878,0.9781091820269351,0.31238810629588576,0.35669355967832705,0.3090275160527223,0.1943134103297,0.21184766912689817,0.19129932149075218,0.17979324037144956,0.026458244726834147,0.02673406308502326,0.025753321357525276,0.026887349737953915
away_chance_creation_shooting_Normal,0.5247971145175834,0.6705678029012564,0.6091974752028856,0.7347159603246167,0.7056807935076647,0.4571979966314273,0.5247971145175834,0.5247971145175834,0.8196819397773284,0.006011695906432748,0.5459003542105207,0.4233286447347842,0.5247971145175834,0.44692089764855936,0.534137792384767,0.2333333333333333,0.5025148084862522,0.3936290057863324,0.7117810317150408,0.4433158424788733,0.6466625310252325,0.011623697588853609,0.5226007887449111,0.9782075782828707,0.3126482503044375,0.3569305723583684,0.30862875562006475,0.1943231766011187,0.21182958106805785,0.19132720169251727,0.17981274704278105,0.026081793788051717,0.025848978572614832,0.026332429825075852,0.026063972966464455
away_chance_creation_crossing_Lots,0.5249774571686203,0.6707492838738056,0.6099188458070335,0.7334535617673581,0.7065825067628494,0.45760257914899827,0.5249774571686203,0.5249774571686203,0.8187970544814084,0.008039473684210527,0.5459712092813758,0.41233186614452205,0.5249774571686203,0.43853768127347026,0.5347659022776696,0.19771241830065361,0.5045172778552429,0.39525532508745215,0.7120356236153351,0.44460522113719947,0.6468103741061425,0.015408523122523665,0.5235470780336903,0.9783423805949154,0.312639398575335,0.3570241342510531,0.3086788477685271,0.19433534342671027,0.21187090022392624,0.19142360633812716,0.1797115237180774,0.02729466293088951,0.028145858472479014,0.026594965221728002,0.027143165098461507
away_defence_aggression_Double,0.5244364292155095,0.6705323523170128,0.6102795311091073,0.7334535617673581,0.7051397655545537,0.45722849006412336,0.5244364292155095,0.5244364292155095,0.8175898110206438,0.009364035087719297,0.544731624084007,0.413657617335233,0.5244364292155095,0.43968953138467504,0.5350660399075344,0.204066985645933,0.5018398264522315,0.3953611745394987,0.7110516422521062,0.4446650784021512,0.6466665859627494,0.017861208724478113,0.5215557289312687,0.9783292006622843,0.31286654720755813,0.3571184212732805,0.30834423218144574,0.19433218507623162,0.21181658553294586,0.1914257122393555,0.17975425745639348,0.026180679199959738,0.026699468259179366,0.025987329715749484,0.02585523962495037
home_players,0.5242560865644725,0.6703380245731091,0.6097385031559963,0.7329125338142471,0.7058611361587015,0.4567866180385044,0.5242560865644725,0.5242560865644725,0.8183930838648925,0.00733625730994152,0.5446305129406794,0.40302402496313927,0.5242560865644725,0.43111478588404734,0.5345969332171503,0.17136363636363636,0.5031115053086311,0.3942213271815502,0.7107015670164201,0.44374927847492807,0.6465697094054306,0.013979096587792238,0.5221151755514277,0.9783906554093276,0.31300258572996537,0.3564679487723252,0.3089201209070371,0.19434394107079145,0.21179594364467924,0.19141035194234543,0.17982552762534965,0.02546137654673274,0.026520707037530945,0.025328604841024182,0.02453481776164309
away_build_up_speed_Fast,0.5238954012623985,0.6701388183084379,0.6095581605049595,0.7325518485121731,0.7056807935076645,0.4561283623860171,0.5238954012623985,0.5238954012623985,0.8196487792472217,0.006714912280701754,0.5420213956301279,0.4008344640647527,0.5238954012623985,0.42917670945667413,0.5343617531426603,0.1655982905982906,0.5025433484533072,0.39345761664096246,0.7100709839173699,0.443159419924714,0.6467919620624827,0.012851758958937929,0.5207291289014668,0.9783728176151205,0.3128147727622424,0.35669626391644665,0.3088617809364316,0.19434948779152209,0.21182886522227914,0.1914027982961767,0.17981679985611038,0.026908970349987692,0.027306316541775157,0.02645150710673786,0.026969087401450053
away_transfer_budget,0.5244364292155095,0.6704708829553429,0.6097385031559964,0.7327321911632101,0.7064021641118124,0.4568031757592513,0.5244364292155095,0.5244364292155095,0.8192535223302256,0.008048245614035087,0.5431077593334931,0.4088149431675343,0.5244364292155095,0.4356941714125118,0.5345479100104986,0.1882591093117409,0.5036378101803634,0.3946533779461786,0.7110758687762916,0.4441665445610227,0.6468000193173565,0.015391884238197984,0.5217682302829811,0.978436990916084,0.3126955264018443,0.35662164843406713,0.30911981608017264,0.194361386613002,0.21180182632384162,0.19141056632862505,0.17987176718653936,0.026682713603833987,0.02684559474031939,0.027033704471672526,0.02616884159951005
home_team_goals_season_to_date_before_match,0.5237150586113616,0.670075397538461,0.6099188458070334,0.7323715058611361,0.7051397655545537,0.45561549973146453,0.5237150586113616,0.5237150586113616,0.8204346246924304,0.007381578947368421,0.539030295554595,0.40359188176919325,0.5237150586113616,0.43143690064189055,0.5347262137037974,0.17504273504273504,0.5010066965610473,0.3931910334631667,0.7097799749622725,0.44304854760768747,0.6472526254307583,0.014102976095901512,0.5182174988628402,0.9784707809271003,0.3121198518263254,0.3570076236629811,0.30934330543779387,0.19436795954174108,0.21181028840285068,0.19142725943082578,0.17986633079154682,0.026199096371321666,0.026776247989896463,0.027023973129294478,0.02479706799477407
home_team_number_of_match_played,0.5246167718665465,0.6706991977272597,0.6100991884580704,0.732912533814247,0.7062218214607755,0.45657312479504386,0.5246167718665465,0.5246167718665464,0.8207777662377561,0.008030701754385965,0.5409109063929896,0.40468305854635445,0.5246167718665465,0.43246959282748226,0.534711251011178,0.17666666666666667,0.5026712579612187,0.39428258200816385,0.7113955598975402,0.4440611478134648,0.6473943834315161,0.015290902553038475,0.520162460039937,0.9786463540243178,0.3107266317910322,0.3577850123669414,0.31013470986634417,0.1943840268512387,0.21182868842873548,0.19147323019900325,0.17985016192597733,0.027322600985217195,0.02859076959403506,0.02542720012428721,0.02794983323732931
home_defence,0.5244364292155095,0.6707379006586816,0.6110009017132552,0.7323715058611361,0.7055004508566276,0.4566830704341675,0.5244364292155095,0.5244364292155095,0.819143448929138,0.00737280701754386,0.5435329553558206,0.40010602955413804,0.5244364292155095,0.4288697366385832,0.5355653673669141,0.16282051282051282,0.5019322084749873,0.3940896192418856,0.7110421882570419,0.4438950234280076,0.6474413972231767,0.014043045615259056,0.5207844148872213,0.978725817155554,0.31123734153150345,0.3578541189292608,0.3096343566947898,0.19439263272990784,0.2117928883186499,0.19151296907693224,0.17987204079414137,0.02779765181176976,0.02863026877647477,0.025835180189533218,0.02892750646930129
trueskill_away_before,0.5253381424706943,0.6714217066529201,0.612082957619477,0.7325518485121731,0.7060414788097387,0.45743410587854516,0.5253381424706943,0.5253381424706943,0.8204208607434961,0.00733625730994152,0.5445451995821979,0.39973526911468327,0.5253381424706943,0.42886612018120696,0.5364141753315232,0.16017316017316016,0.5026184718393665,0.3946695189297137,0.712691979966187,0.444599315576503,0.6484518337522445,0.013943695814527387,0.521613027222369,0.9787980066715527,0.3110594866263495,0.3579881066220826,0.3097504134231207,0.1944099791147276,0.21185427142795965,0.19150214907138474,0.17987351684483846,0.02810327502311701,0.02865935664694679,0.026788821646707556,0.02886164677569668
home_chance_creation_passing_Safe,0.5255184851217314,0.6713272259673904,0.6108205590622182,0.7325518485121731,0.7076645626690713,0.45703619264163226,0.5255184851217314,0.5255184851217314,0.8232296740353101,0.008002923976608187,0.5398759799129782,0.40574922302302835,0.5255184851217314,0.43358977969568446,0.5353080003585957,0.17742643829600352,0.5045132304144857,0.3946279706163399,0.7130657854629193,0.44460843387415705,0.6485079150512312,0.015193028353073432,0.520182968444715,0.9788391252347168,0.309866554999619,0.3578389087906776,0.3111336614444201,0.19442417936737538,0.21187860978673143,0.19149631089120384,0.1798976174241908,0.02770760552478928,0.02806756161906322,0.027254114074944304,0.027801140880360314
away_defence_team_width_Normal,0.5251577998196574,0.6710793971124036,0.6104598737601442,0.7325518485121731,0.7073038773669973,0.4569372795917346,0.5251577998196574,0.5251577998196573,0.8215928675455499,0.008669590643274853,0.5405493805863789,0.40617537471424453,0.5251577998196574,0.4338994094282221,0.5350660512686675,0.17944664031620552,0.5040134325578606,0.3948554214813489,0.71239587394389,0.4446813233320158,0.6478332607632326,0.016445902992767915,0.5202871006880462,0.9789344909982731,0.30972940954754635,0.3582377622696833,0.3109673191810435,0.19444086742346114,0.2118436916789586,0.1915433406010486,0.17993556999037624,0.027834598946144522,0.027880425671381548,0.027237422001429683,0.028385949165622332
away_team_number_of_match_played,0.5244364292155095,0.6704851932829274,0.6093778178539224,0.7321911632100992,0.7073038773669974,0.4565337989269958,0.5244364292155095,0.5244364292155095,0.8196299650488731,0.010030701754385965,0.5399407299777284,0.4090011307453249,0.5244364292155095,0.4358890496378168,0.5343370034132391,0.18846153846153846,0.5042048503611971,0.3952551937717562,0.7111057535549163,0.44477095774542297,0.6466953660283804,0.01894045890212024,0.5201297563847681,0.9791474562598406,0.30995305930222206,0.3578625243711129,0.3113318725865055,0.19447966441992787,0.21188939269606663,0.19156385632317158,0.17998574424054548,0.028072048439349136,0.027512313432081725,0.02782095750395123,0.028882874382014444
home_club_worth,0.5237150586113616,0.6701493884367675,0.6097385031559963,0.7314697926059512,0.7062218214607755,0.4555902804393151,0.5237150586113616,0.5237150586113616,0.8200215585157634,0.00733625730994152,0.5394130254922401,0.3947261373393093,0.5237150586113616,0.4243687845596876,0.5345231862258106,0.14730158730158732,0.5023536384905303,0.39326093641089754,0.7097749582684818,0.44319648702631137,0.6469872665850057,0.013793486098188779,0.519002056549498,0.9791432561314168,0.3097980914344434,0.35839776277872043,0.3109474019182531,0.19450148550408328,0.2119393270880968,0.19158383498061984,0.1799812944435332,0.028557129336492754,0.028230977898291244,0.02932988535752206,0.02811052475366495
away_build_up_dribbling_Normal,0.5237150586113616,0.6702978580854569,0.6111812443642922,0.7316501352569883,0.7045987376014428,0.4552663290046997,0.5237150586113616,0.5237150586113616,0.8210770955632297,0.008660818713450293,0.5360610727374189,0.4007115672493676,0.5237150586113616,0.42933486094345047,0.535648107372639,0.16666666666666669,0.4998199277087971,0.39337472297206894,0.7097480362883051,0.4434265575507276,0.6480998808817738,0.01622908761390404,0.515795200420529,0.9794756882279632,0.30982821434212393,0.3584419744234043,0.3112054994624349,0.19454110998461266,0.21195831265255913,0.1916160455370429,0.18004897176423607,0.029027863047826334,0.02936618107430452,0.0295781169901293,0.02813929107904519
home_build_up_passing_Short,0.5238954012623986,0.6704751110066746,0.611541929666366,0.7312894499549143,0.7049594229035168,0.45582028861910456,0.5238954012623986,0.5238954012623985,0.8190864958383985,0.009994152046783625,0.5383802179721313,0.3993959774403947,0.5238954012623986,0.42837448035755565,0.5361177823414274,0.16166666666666668,0.50040348331309,0.3945067450606086,0.7100875050683586,0.44433869254314784,0.6477839085456075,0.01866273400018415,0.5170735926360341,0.9796615400813931,0.3099865954605564,0.3592026584959617,0.3104722861248749,0.19457403265796325,0.2119706488045796,0.19166836718082864,0.1800830819884815,0.028314376576757127,0.02765769126486663,0.029382550015233842,0.027902888450170922
home_chance_creation_crossing_Lots,0.5237150586113616,0.6702698878997236,0.6108205590622182,0.7320108205590623,0.7045987376014426,0.45577010508276955,0.5237150586113616,0.5237150586113616,0.8182990942635954,0.009957602339181287,0.539053618645532,0.3995193188989492,0.5237150586113616,0.428624521450506,0.5355890023329007,0.1631089217296114,0.49986003263433554,0.3943267096700936,0.709754603996111,0.44410949877650274,0.6471604934379926,0.018599723058321787,0.5172199125139663,0.9797675567545168,0.30970931900274035,0.35963860882847876,0.3104196289232978,0.1945993888703061,0.212001360035912,0.1916926124243301,0.18010419415067608,0.027748336622280278,0.027204397162028104,0.029322039363647374,0.026718573341165352
away_club_worth,0.5242560865644725,0.6706886275989302,0.6115419296663662,0.7320108205590621,0.7049594229035165,0.4560763817078515,0.5242560865644725,0.5242560865644725,0.8198913248122416,0.009957602339181287,0.5383802179721313,0.40151871379181464,0.5242560865644725,0.4303291487216324,0.5361098556905063,0.16786324786324786,0.5005830378216899,0.3945603357958424,0.7107390715490258,0.44445090848635116,0.648007225732165,0.01859537129954761,0.5170784103558147,0.9798540571687934,0.3097505941787571,0.35983064608575627,0.31027281690428,0.19461991843535234,0.21202050868087152,0.19170043907700793,0.1801388075481774,0.029182565796626835,0.028478744823248914,0.031589033795697975,0.02747991877093362
home_build_up_dribbling_Normal,0.5237150586113616,0.670286474870333,0.6110009017132552,0.7318304779080252,0.7045987376014426,0.4556128892192378,0.5237150586113616,0.5237150586113616,0.8190130458953304,0.00929970760233918,0.5385259141600439,0.39793834751461843,0.5237150586113616,0.4273006336214199,0.5356431977303313,0.15793650793650793,0.500235336877016,0.3939615204418676,0.7097183023270413,0.44383166370534166,0.6473925640963484,0.017423848388471212,0.5170681488407831,0.9800259333535399,0.30972706375777237,0.36010128128053387,0.31019758831523364,0.19464825736317176,0.21208520805441392,0.19171511031874666,0.18014445371635465,0.029497256091081097,0.028425081047252408,0.032848047415271156,0.02721863981071973
home_build_up_dribbling_Lots,0.5240757439134355,0.6706104086492921,0.6115419296663662,0.7314697926059512,0.7051397655545537,0.4557953313887568,0.5240757439134355,0.5240757439134355,0.8207269657782643,0.008660818713450293,0.5379982096745558,0.3962185655260112,0.5240757439134355,0.4258332815934439,0.536013237080068,0.15153846153846154,0.5011039979595039,0.39390459276621376,0.710389438443537,0.44391266823577624,0.6482001622383872,0.01623011978441028,0.5172834962758437,0.9802045541715316,0.3096025747715346,0.36034369645390846,0.3102582829460887,0.19467674024365308,0.21207208831901664,0.19174846086876499,0.18020967154317766,0.029197362615692272,0.027342356409048717,0.0318931679921191,0.028356563445909
home_defence_aggression_Press,0.5242560865644725,0.6706974089363118,0.6117222723174031,0.7323715058611361,0.7044183949504058,0.4562348537755714,0.5242560865644725,0.5242560865644725,0.8198395913012021,0.011355263157894738,0.5375097068676172,0.41132176119047764,0.5242560865644725,0.4378464592878803,0.5362183947270687,0.1975,0.5002468888443643,0.3953049005624084,0.7107170055549045,0.4449655899040848,0.6480528627453281,0.021321340071013814,0.5165404988708834,0.9804339138188451,0.30957708874442674,0.360575248872131,0.3102815762022874,0.19471653979390108,0.21207187219542437,0.19181648524165035,0.18026126194462858,0.029048200962941178,0.027255146131671782,0.03239745856061375,0.02749199819653802
away_midfield,0.5238954012623986,0.6704453520299932,0.6115419296663661,0.7320108205590623,0.7042380522993688,0.4560437468914998,0.5238954012623986,0.5238954012623986,0.8186482191098831,0.01069736842105263,0.5387856531435635,0.40766853500515443,0.5238954012623986,0.4348324983214398,0.5362001335501394,0.18679738562091502,0.5000080858444089,0.3949175437777331,0.7100784767620925,0.44456462597947455,0.6476531857449207,0.020110408495570876,0.5169890370927076,0.9806371734197515,0.3096707923958428,0.360674694195088,0.31029168682882063,0.19475233332348046,0.21208628616422107,0.19182896742133074,0.1803417463848897,0.028724929257881587,0.027906660636735452,0.031052058207129262,0.02721606892978005
glicko2_home_before,0.5231740306582507,0.6696882056068839,0.6093778178539224,0.7325518485121731,0.7044183949504057,0.45552142637886217,0.5231740306582507,0.5231740306582507,0.8165651834085128,0.011327485380116959,0.5386716103479565,0.40851143194967354,0.5231740306582507,0.4353646674231311,0.5344905655443746,0.19074074074074074,0.5003029895639054,0.3947247628072096,0.7087565737945125,0.4441302137616054,0.645793667182917,0.021224810285974283,0.5171558109527374,0.9808283157922324,0.3095709176344011,0.3607387342773352,0.3105186638804961,0.19478510463852666,0.21205740874756596,0.19190865201776558,0.1803892531502485,0.02780155071038558,0.02875355683460452,0.027886560274034283,0.026764535022517945
away_whole_team_average_age,0.5247971145175834,0.6709283255859713,0.611361587015329,0.7327321911632101,0.7055004508566276,0.45751736278882554,0.5247971145175834,0.5247971145175834,0.8165564697089929,0.010706140350877195,0.5452894783066066,0.4110811054071356,0.5247971145175834,0.4376118203666543,0.5361307301762208,0.19434343434343432,0.5027691517017517,0.3962776589043247,0.7117042824713085,0.4455811895961744,0.6469393445415106,0.020224708044498274,0.5216689241269653,0.9810802632227216,0.3097184415136448,0.3608800312768878,0.31048179043218893,0.19482742894989685,0.21207468896477738,0.19192825387610016,0.18047934400881308,0.028878623490421158,0.028904626951127842,0.028013547261055448,0.029717696259080172
away_build_up_passing_Short,0.5231740306582507,0.6697848003180795,0.6099188458070334,0.7325518485121731,0.7038773669972949,0.4557253743429138,0.5231740306582507,0.5231740306582507,0.815824295765049,0.008011695906432748,0.5433401313572597,0.3994810852740343,0.5231740306582507,0.42819694181032536,0.535059327582211,0.16374269005847952,0.49964123818141226,0.3934944436913742,0.708764750230191,0.44314028537644345,0.6459502984629659,0.015234759507205325,0.5192982731039514,0.9813658090034277,0.30949440783905396,0.362006143878539,0.3098652572858346,0.19487211650405084,0.2120656394839393,0.19205947643399476,0.18049123359421845,0.028813919084215434,0.030020818602242816,0.026364647069764446,0.03005629158063903
glicko2_vol_home_before,0.5233543733092877,0.6698612304767697,0.6097385031559963,0.7323715058611361,0.7045987376014426,0.45634705701123923,0.5233543733092877,0.5233543733092876,0.8138803793018429,0.009345029239766081,0.5458157624921086,0.40136183447256146,0.5233543733092877,0.42985870238842355,0.535035708448852,0.16831785345717235,0.5007319415116599,0.39467179167400157,0.7090931669080965,0.44400294325374745,0.6453071820527716,0.01769142470204087,0.5210167682671925,0.9819037712325563,0.309890502513385,0.36181915448288854,0.3101941142362828,0.19499048276189862,0.2122553221080703,0.1920713595712212,0.18064476660640438,0.029629868880035243,0.03209203612579449,0.026702455900340157,0.030095114613971075
glicko2_away_before,0.5240757439134356,0.6704785259712118,0.6111812443642922,0.7321911632100992,0.7047790802524796,0.45711460914914837,0.5240757439134356,0.5240757439134356,0.8142112818359216,0.011355263157894738,0.5457772824536286,0.4088713882150395,0.5240757439134356,0.43591110299442015,0.5360593828116642,0.18935185185185185,0.5012029299816022,0.3961760164801672,0.7103857524423567,0.44536095793528896,0.6461466266357222,0.02131997399518146,0.5210614488095977,0.9821645757923221,0.3099688763821124,0.3620288291974115,0.31016687021279843,0.19503448202124427,0.2122767434102517,0.19213096945111313,0.18069573320236795,0.029137797081198364,0.027755293848699642,0.029317764720739936,0.030340332674155517
avg_away_team_goals_season_to_date_before_match,0.5233543733092876,0.6697828489097726,0.6090171325518485,0.7316501352569883,0.7060414788097384,0.4563022657462116,0.5233543733092876,0.5233543733092877,0.8160645309825283,0.012021929824561402,0.540820336431545,0.40669617597374863,0.5233543733092876,0.43392398149370814,0.5342253868034671,0.182486388384755,0.5033767527330235,0.39595601026887534,0.7091005488035609,0.44496661295854983,0.6454253859765655,0.022439756370790855,0.5200028884592698,0.9824837706447687,0.3098226583025417,0.36185861873437003,0.3108024936078569,0.19507280247991332,0.21225710856563557,0.1922010307234319,0.1807602681506726,0.028641313124917023,0.028357080644125603,0.02874610497651916,0.02882075375410631
home_build_up_passing_Mixed,0.5235347159603247,0.6700342553466555,0.6099188458070334,0.7321911632100992,0.7049594229035167,0.45674871667522343,0.5235347159603247,0.5235347159603245,0.8152649215883855,0.01468859649122807,0.5402926319460569,0.41252753841547596,0.5235347159603247,0.4387647843925859,0.5349425387543034,0.20101449275362318,0.5016255837385012,0.39727336288071474,0.7094492583984735,0.4460622679460494,0.645711311395406,0.027243914647485212,0.5188648625992529,0.9827381084658201,0.30992789996013104,0.3621024955533313,0.31070771295235783,0.1951291465043666,0.21234689375950397,0.19225497083765933,0.18078557491593655,0.028506162559184277,0.027875679378039687,0.028896869376352323,0.028745938923160807
home_transfer_budget,0.5229936880072138,0.6697768320674926,0.6100991884580703,0.7316501352569883,0.7042380522993689,0.45593204162423256,0.5229936880072138,0.5229936880072137,0.8160713066918228,0.013355263157894736,0.53836955502298,0.4076375543017582,0.5229936880072138,0.43481324825002865,0.5350260534864832,0.18757575757575756,0.5003108518430337,0.39605745649708923,0.7084618423742641,0.4451243971866384,0.6460352502602157,0.024805593781381335,0.5173315254496706,0.9829661313917348,0.30999121815636416,0.3620145346546263,0.31096037858074443,0.19517938544373506,0.21241315501844743,0.19225101674062475,0.18087398457213302,0.0287144281102926,0.02844565471027343,0.02913823635509675,0.028559393265507615
home_chance_creation_positioning_Organised,0.5233543733092876,0.6700192945496353,0.6102795311091074,0.7316501352569883,0.7047790802524798,0.45635922612539187,0.5233543733092876,0.5233543733092876,0.8157099740261955,0.013994152046783625,0.5393735523031966,0.4058260593257845,0.5233543733092876,0.43354403762866844,0.5351823393436165,0.181524926686217,0.5007709119475201,0.396667761405898,0.7091475374815974,0.4456864949870424,0.6460690320544019,0.025848609054319634,0.5180856431089726,0.9833835138167804,0.31044095921334014,0.3617936942805141,0.31114886032292605,0.19525518086159888,0.21252244261194414,0.1922581381466618,0.18098496182619062,0.02911520563470275,0.029557022912513803,0.028262147198121257,0.029526446793473205
home_midfield,0.5222723174030658,0.669183766559529,0.6090171325518485,0.7309287646528404,0.7045987376014426,0.45497650516761867,0.5222723174030658,0.5222723174030658,0.8160866292751882,0.01002046783625731,0.5388224183914105,0.3959600297150283,0.5222723174030658,0.42526921680347946,0.5341790273930791,0.15284715284715283,0.5008539089048528,0.3939956474933219,0.7071015020048621,0.44335901273386735,0.6454169481489849,0.01873902340379382,0.5178309709271872,0.9836922097414824,0.309968645905522,0.36198098277948465,0.3117425810564756,0.19531653465195686,0.21264543159094002,0.19223755667635375,0.18106661568857682,0.028496071042545708,0.029774187920925177,0.02583952687646578,0.02987449833024618
home_defence_team_width_Normal,0.521370604147881,0.6684541024700764,0.6075743913435528,0.7314697926059514,0.7036970243462579,0.4542577457690509,0.521370604147881,0.521370604147881,0.8135099198841573,0.01133625730994152,0.5379270601130538,0.40267203294216414,0.521370604147881,0.4304800356844597,0.5330882573071958,0.17582375478927204,0.4991040867300245,0.39380352706154015,0.7054690038681253,0.4429865137014902,0.6438236816039338,0.0211508099008099,0.5164360896798765,0.9841852631479389,0.30996731116354026,0.36198713908451524,0.31223081289988347,0.1953985004955805,0.21266281790397584,0.19230500250493074,0.18122768107783488,0.030413694139604326,0.030752318068842287,0.0289297080952264,0.031559056254744276
home_defence_pressure_High,0.5215509467989179,0.6687242099032344,0.6086564472497745,0.7300270513976556,0.7044183949504058,0.4542244724869514,0.5215509467989179,0.5215509467989179,0.8147171633449218,0.010002923976608187,0.5379533301393238,0.3922484179674123,0.5215509467989179,0.4221934329847038,0.533936916736342,0.1422488755622189,0.5005594616036758,0.3934748184796259,0.7057889653558271,0.44287314296820535,0.6447990518772505,0.01856050161575127,0.517064901945876,0.9845441308636147,0.31004740668722486,0.36237252503640033,0.3121241991399896,0.19548114511360107,0.21284140774990976,0.1923346174810639,0.18126741010982958,0.031331345013988744,0.030815413730357073,0.030453209150126836,0.03272541216148232
